year,month,code,destination,net_mass,fob_etb,fob_usd
2016,07,11010000,South Africa,1000.00,33100.65,1523.82
2016,07,33074100,Israel,1000.00,33073.65,1522.58
2016,07,09093100,Israel,500.00,33073.65,1522.58
2016,07,07101000,Djibouti,1330.00,33027.28,1520.45
2016,07,61034900,United States,355.30,32584.16,1500.05
2016,07,63052000,Australia,21.50,32470.69,1494.82
2016,07,07032000,Somalia,1470.00,32427.52,1492.84
2016,07,09109900,New Zealand,155.00,31604.03,1454.93
2016,07,19059090,Canada,220.00,31354.99,1443.46
2016,07,11062000,Germany,315.00,30800.94,1417.95
2016,07,19059090,United Kingdom,150.00,30358.59,1397.59
2016,07,11061000,Sweden,325.00,30311.44,1395.42
2016,07,06021000,Malaysia,208.00,30217.32,1391.09
2016,07,11061000,Norway,215.00,29899.73,1376.47
2016,07,73211900,New Zealand,300.00,29650.32,1364.98
2016,07,09022000,Republic of Moldova,110.00,29118.93,1340.52
2016,07,69120010,Israel,1220.00,29104.81,1339.87
2016,07,06031100,Canada,339.68,28960.09,1333.21
2016,07,07082000,Djibouti,5005.00,28841.78,1327.76
2016,07,07129090,Australia,35.25,27184.59,1251.47
2016,07,09012100,Czech Republic,96.00,27145.17,1249.66
2016,07,64051000,Switzerland,20.00,27100.97,1247.62
2016,07,69111000,Germany,410.00,26720.24,1230.09
2016,07,54078200,Turkey,193.00,26315.01,1211.44
2016,07,57050000,United States,165.00,25589.05,1178.02
2016,07,11062000,Norway,132.00,25381.44,1168.46
2016,07,06031100,Nigeria,283.36,24133.38,1111.01
2016,07,41120000,Philippines,24.00,24021.36,1105.85
2016,07,04051000,Sudan,237.00,23998.98,1104.82
2016,07,07129090,Nepal,30.94,23861.67,1098.50
2016,07,09101100,Djibouti,1078.00,23768.92,1094.23
2016,07,09109900,South Africa,525.00,23723.54,1092.14
2016,07,07129090,Czech Republic,30.60,23620.31,1087.39
2016,07,06031900,Singapore,244.64,23312.91,1073.23
2016,07,06031900,France,269.69,22987.38,1058.25
2016,07,19059020,France,300.00,22262.28,1024.87
2016,07,09012100,Finland,115.00,22148.29,1019.62
2016,07,87163100,Somalia,4700.00,22085.90,1016.75
2016,07,07041000,Djibouti,3281.00,21573.18,993.14
2016,07,74199100,India,514.78,21180.90,975.09
2016,07,09011100,Lao People's Democratic Republic,60.00,21037.69,968.49
2016,07,06031100,Seychelles,244.64,20843.25,959.54
2016,07,07129090,Mozambique,26.86,20745.27,955.03
2016,07,06021000,South Africa,36.00,20556.57,946.34
2016,07,06031100,Ghana,239.36,20408.96,939.55
2016,07,08042000,Djibouti,2290.00,20212.90,930.52
2016,07,11029000,South Africa,600.00,20202.66,930.05
2016,07,13012000,United Kingdom,200.00,19713.88,907.55
2016,07,11061000,New Zealand,250.00,19711.66,907.45
2016,07,61082100,Italy,9.45,18842.21,867.42
2016,07,07129090,Niger,24.22,18710.03,861.34
2016,07,07129090,Myanmar,23.29,17987.99,828.10
2016,07,19059020,Slovenia,550.00,17639.28,812.04
2016,07,94032000,United Kingdom,500.00,17394.60,800.78
2016,07,06031900,Kenya,154.88,16050.19,738.89
2016,07,44201010,France,70.00,15976.49,735.49
2016,07,12101000,United States,190.00,15525.68,714.74
2016,07,04051000,New Zealand,108.00,15289.62,703.87
2016,07,11042200,United States,250.00,15166.11,698.19
2016,07,13012000,Israel,150.00,14883.14,685.16
2016,07,19041000,Switzerland,70.00,14848.77,683.58
2016,07,12101000,United Kingdom,500.00,14785.41,680.66
2016,07,08052000,Djibouti,2680.00,14783.99,680.60
2016,07,19059020,Syrian Arab Republic,500.00,14552.40,669.94
2016,07,71179090,United States,30.00,14331.91,659.78
2016,07,19059020,Germany,473.00,14208.98,654.13
2016,07,12119000,Djibouti,110.00,14118.83,649.98
2016,07,64051000,France,10.00,13317.65,613.09
2016,07,11071000,United States,300.00,13235.88,609.33
2016,07,09109900,Sweden,50.00,13235.88,609.33
2016,07,07069090,Djibouti,588.00,13000.15,598.48
2016,07,11081200,United States,290.00,12794.68,589.02
2016,07,07129090,Morocco,16.49,12730.55,586.06
2016,07,71031000,United Kingdom,0.02,12567.98,578.58
2016,07,12040000,Djibouti,932.00,12334.57,567.84
2016,07,07129090,Malta,15.89,12271.27,564.92
2016,07,09021000,Germany,50.00,12223.35,562.71
2016,07,12102000,United Kingdom,400.00,12176.22,560.55
2016,07,11062000,United Kingdom,300.00,12176.22,560.55
2016,07,06031100,Cameroon,142.56,12134.69,558.63
2016,07,10049000,New Zealand,150.00,12092.03,556.67
2016,07,09109100,United States,24.00,11990.51,552.00
2016,07,07129090,Angola,15.30,11826.99,544.47
2016,07,07129090,Indonesia,15.30,11826.99,544.47
2016,07,07129090,Democratic republic of the Congo,15.30,11807.29,543.56
2016,07,11042200,South Africa,250.00,11595.09,533.79
2016,07,07129090,Madagascar,14.88,11463.17,527.72
2016,07,07129090,France,14.75,11388.70,524.29
2016,07,06031100,Belgium,133.76,11384.10,524.08
2016,07,06021000,Italy,15.00,11249.13,517.87
2016,07,11062000,Canada,48.00,11123.78,512.10
2016,07,08043000,Somalia,500.00,11005.35,506.64
2016,07,39259000,Norway,30.00,10981.13,505.53
2016,07,42022110,United Arab Emirates,41.00,10719.09,493.46
2016,07,20089900,Sudan,23.63,10512.88,483.97
2016,07,11029000,United Kingdom,300.00,10436.76,480.47
2016,07,94036000,New Zealand,50.00,10159.51,467.70
2016,07,08044000,Djibouti,510.00,9978.86,459.39
2016,07,19059020,Djibouti,312.50,9926.91,457.00
2016,07,69139010,Norway,130.00,9888.74,455.24
2016,07,06031100,Kazakstan,116.00,9882.79,454.96
2016,07,11062000,Sweden,150.00,9837.42,452.88
2016,07,07108000,Congo,335.00,9753.40,449.01
2016,07,07070000,United Arab Emirates,1150.00,9568.28,440.49
2016,07,09019000,Seychelles,50.00,9536.22,439.01
2016,07,33019010,Swaziland,160.00,9326.76,429.37
2016,07,09109900,Switzerland,30.00,9280.77,427.25
2016,07,09109900,United Kingdom,185.00,9138.36,420.69
2016,07,64051000,United Kingdom,6.00,9106.27,419.22
2016,07,41131000,Japan,19.00,8878.62,408.74
2016,07,09041200,Swaziland,100.00,8819.64,406.02
2016,07,12051000,Sudan,500.00,8819.64,406.02
2016,07,09109900,Norway,32.00,8607.06,396.24
2016,07,94016900,United States,84.00,8432.61,388.20
2016,07,06031100,Japan,96.80,8334.25,383.68
2016,07,07129090,Cote d'Ivoire,10.62,8200.99,377.54
2016,07,69120090,New Zealand,120.00,8083.43,372.13
2016,07,09061900,United Arab Emirates,336.00,8080.78,372.01
2016,07,46019400,France,39.00,8057.15,370.92
2016,07,19059020,Belgium,100.00,7941.52,365.60
2016,07,19041000,Canada,90.00,7923.85,364.78
2016,07,44042000,France,36.00,7864.12,362.03
2016,07,08044000,Somalia,700.00,7703.74,354.65
2016,07,69111000,United States,250.00,7610.62,350.36
2016,07,08109000,Djibouti,858.00,7569.80,348.48
2016,07,07108000,Nigeria,175.00,7545.48,347.36
2016,07,19059020,Nigeria,170.00,7502.80,345.40
2016,07,62149000,Denmark,28.00,7407.10,340.99
2016,07,13021300,Germany,100.00,7334.01,337.63
2016,07,71031000,United Arab Emirates,9.10,7301.79,336.15
2016,07,69120010,Norway,36.00,7143.34,328.85
2016,07,39249000,India,171.60,7060.29,325.03
2016,07,94016900,France,31.00,7008.51,322.64
2016,07,22011000,South Sudan,1198.08,6604.14,304.03
2016,07,11061000,Canada,75.00,6603.21,303.99
2016,07,07129090,Benin,8.50,6570.55,302.48
2016,07,09041200,Australia,60.00,6178.78,284.45
2016,07,12119000,Norway,141.00,6177.53,284.39
2016,07,09041200,Finland,40.00,6101.54,280.89
2016,07,02021000,Liberia,91.60,6059.09,278.94
2016,07,07051100,Somalia,500.00,6052.94,278.65
2016,07,07129090,Mali,7.82,6037.76,277.95
2016,07,62171000,United States,2.50,6030.93,277.64
2016,07,62043900,United States,29.25,6019.40,277.11
2016,07,71031000,Australia,6.47,5926.79,272.85
2016,07,07129090,Kenya,7.65,5908.46,272.00
2016,07,07129090,Sudan,7.65,5908.46,272.00
2016,07,21033000,United States,44.00,5890.19,271.16
2016,07,07122000,Djibouti,422.00,5771.07,265.68
2016,07,11010000,Sweden,100.00,5502.67,253.32
2016,07,06031100,China,63.36,5388.66,248.07
2016,07,42050000,India,128.70,5295.22,243.77
2016,07,39269010,India,128.70,5295.22,243.77
2016,07,94051000,India,128.70,5295.22,243.77
2016,07,74199900,United States,15.00,5157.28,237.42
2016,07,11061000,Finland,40.00,5084.48,234.07
2016,07,67049000,Swaziland,60.00,4961.04,228.39
2016,07,09041200,Canada,50.00,4952.40,227.99
2016,07,09041200,United Arab Emirates,168.00,4878.54,224.59
2016,07,11029000,Australia,70.00,4854.75,223.49
2016,07,61099000,Canada,27.98,4837.71,222.71
2016,07,21032000,United Arab Emirates,315.00,4784.30,220.25
2016,07,71031000,Switzerland,7.34,4783.44,220.21
2016,07,09109900,Finland,30.00,4576.04,210.66
2016,07,09083200,Australia,20.00,4523.75,208.26
2016,07,42022190,Kenya,22.00,4413.42,203.18
2016,07,11062000,Switzerland,35.00,4394.09,202.29
2016,07,39241090,United States,70.00,4301.66,198.03
2016,07,85167100,India,102.96,4236.18,195.02
2016,07,06021000,Uganda,24.00,4148.61,190.99
2016,07,92060010,France,18.00,4138.89,190.54
2016,07,70139100,India,98.66,4059.66,186.89
2016,07,07092000,Djibouti,14.00,3991.85,183.77
2016,07,39231000,Germany,143.00,3983.61,183.39
2016,07,11061000,Swaziland,60.00,3968.83,182.71
2016,07,44201010,United States,39.00,3921.12,180.51
2016,07,07129090,Pakistan,5.00,3858.59,177.63
2016,07,92021000,India,92.24,3794.91,174.70
2016,07,12074090,"Korea, Republic of",110.00,3641.07,167.62
2016,07,07142000,Djibouti,639.00,3516.96,161.91
2016,07,42050000,France,15.00,3449.14,158.78
2016,07,09109100,Nigeria,16.00,3441.57,158.44
2016,07,92029000,France,15.00,3311.11,152.43
2016,07,19059090,Switzerland,15.00,3258.46,150.01
2016,07,06031100,Djibouti,36.96,3151.40,145.08
2016,07,11061000,Switzerland,20.00,3138.44,144.48
2016,07,56079000,Turkey,23.00,3045.26,140.19
2016,07,12051000,Djibouti,222.00,2936.94,135.21
2016,07,41071900,Hong Kong,11.00,2823.65,129.99
2016,07,82119100,France,12.00,2814.40,129.56
2016,07,73043900,Norway,20.00,2801.30,128.96
2016,07,06031100,China,31.68,2688.03,123.75
2016,07,11043090,Norway,20.00,2648.32,121.92
2016,07,33029090,India,64.34,2647.60,121.89
2016,07,05079000,India,64.34,2647.60,121.89
2016,07,52114200,India,398.06,2642.76,121.66
2016,07,97019000,France,11.00,2483.33,114.32
2016,07,41120000,"Taiwan, Province of China",2.50,2410.68,110.98
2016,07,52114200,Bangladesh,165.47,2395.68,110.29
2016,07,11061000,Australia,30.00,2317.04,106.67
2016,07,11062000,New Zealand,20.00,2230.67,102.69
2016,07,44190010,France,10.00,2152.27,99.08
2016,07,09109900,Australia,30.00,2151.54,99.05
2016,07,49119190,India,51.48,2118.09,97.51
2016,07,07070000,Nigeria,50.00,2117.74,97.49
2016,07,07020000,Sudan,222.00,1997.95,91.98
2016,07,21032000,Congo,92.00,1950.68,89.80
2016,07,63052000,Canada,5.50,1934.73,89.07
2016,07,09021000,Finland,15.00,1906.59,87.77
2016,07,06021000,South Africa,10.00,1898.49,87.40
2016,07,11061000,Nigeria,15.00,1858.48,85.56
2016,07,64051000,Japan,3.50,1853.63,85.33
2016,07,69120010,Swaziland,50.00,1587.53,73.08
2016,07,39229000,New Zealand,12.50,1518.40,69.90
2016,07,17029000,France,16.00,1466.50,67.51
2016,07,11029000,Germany,30.00,1462.78,67.34
2016,07,21033000,New Zealand,10.00,1431.16,65.88
2016,07,61033200,Swaziland,10.00,1389.09,63.95
2016,07,44042000,United States,14.00,1349.21,62.11
2016,07,52094200,Turkey,91.82,1322.94,60.90
2016,07,62149000,Swaziland,8.00,1322.94,60.90
2016,07,12129300,Djibouti,147.00,1297.54,59.73
2016,07,08102000,Djibouti,31.00,1161.38,53.47
2016,07,94018000,United States,15.00,1146.55,52.78
2016,07,07081000,Germany,26.00,1136.56,52.32
2016,07,44219010,India,25.74,1059.04,48.75
2016,07,96019000,France,4.00,910.37,41.91
2016,07,06031900,Cameroon,10.56,898.03,41.34
2016,07,08059000,Saudi Arabia,54.00,882.39,40.62
2016,07,90283000,Poland,1.00,882.39,40.62
2016,07,09022000,United Kingdom,10.00,828.22,38.13
2016,07,72241000,Swaziland,30.00,773.92,35.63
2016,07,11042200,Germany,15.00,769.29,35.42
2016,07,95030090,United States,3.00,716.59,32.99
2016,07,09102000,New Zealand,5.00,596.54,27.46
2016,07,42021290,Canada,3.83,551.49,25.39
2016,07,73269090,France,2.00,413.88,19.05
2016,07,70139900,France,2.00,413.88,19.05
2016,07,06021000,Kenya,7.00,378.92,17.44
2016,07,07102900,Netherlands,4.00,268.91,12.38
2016,07,09109900,Swaziland,3.00,264.58,12.18
2016,07,07039000,Nigeria,10.00,257.52,11.86
2016,07,46029000,United States,3.00,242.54,11.17
2016,07,44190010,Swaziland,15.00,207.26,9.54
2016,07,12129900,United Arab Emirates,1.90,177.64,8.18
2016,07,69120010,France,1.00,165.41,7.61
2016,07,07070000,Congo,5.00,121.91,5.61
2016,07,08043000,Djibouti,5.00,114.45,5.27
2016,07,73239990,France,2.00,110.20,5.07
2016,08,71081300,Switzerland,681.31,537014496.56,24722034.08
2016,08,07099900,Somalia,3842237.00,425057918.77,19567993.83
2016,08,06031100,Netherlands,2695881.63,239158749.74,11009927.67
2016,08,12074090,China,7696500.00,196291939.86,9036508.43
2016,08,09011100,Germany,2586240.00,176199838.55,8111547.16
2016,08,01022910,Somalia,3364895.00,132387246.91,6094587.86
2016,08,09011100,Japan,1933140.00,132154926.90,6083892.76
2016,08,09011100,United States,1005030.00,131152357.54,6037738.41
2016,08,09011100,Saudi Arabia,1444000.00,127066408.70,5849637.41
2016,08,07099900,Djibouti,671693.35,110813179.42,5101402.69
2016,08,02045000,United Arab Emirates,830883.50,97893168.13,4506616.22
2016,08,09011100,Germany,1406400.00,90149531.45,4150129.66
2016,08,12074090,Israel,3381620.00,85797011.70,3949756.78
2016,08,09011100,Belgium,969140.00,85047305.41,3915243.25
2016,08,09011100,Italy,806700.00,83746829.52,3855374.46
2016,08,01022910,Djibouti,1813245.00,74933108.34,3449625.42
2016,08,09011100,"Korea, Republic of",765720.00,72987131.04,3360040.28
2016,08,09011100,Belgium,615600.00,71856956.77,3308011.51
2016,08,07139000,Indonesia,3216000.00,71850848.58,3307730.31
2016,08,07132000,India,2674994.00,59634415.53,2745333.81
2016,08,12079990,United States,2272500.00,58782740.92,2706126.06
2016,08,02045000,Saudi Arabia,452986.35,55382622.96,2549598.01
2016,08,07133300,Pakistan,3096000.00,42977055.02,1978494.48
2016,08,09011100,United Kingdom,313020.00,41112768.81,1892670.08
2016,08,07132000,Pakistan,1772000.00,39951370.25,1839203.86
2016,08,09011100,France,603600.00,38509260.40,1772814.80
2016,08,12074090,China,1558000.00,35027247.08,1612516.61
2016,08,01022910,Djibouti,844360.00,34320727.72,1579991.24
2016,08,01041000,Saudi Arabia,615601.00,33350346.22,1535318.69
2016,08,09011100,"Taiwan, Province of China",272610.00,30935609.76,1424153.73
2016,08,07019000,Somalia,4805600.00,30811103.01,1418421.93
2016,08,09011100,Australia,303300.00,28792299.17,1325484.15
2016,08,07133100,Indonesia,1440000.00,28577934.60,1315615.64
2016,08,09011100,United Kingdom,228000.00,28484532.45,1311315.78
2016,08,64059000,United States,66380.00,26895164.26,1238147.52
2016,08,12019000,India,2520000.00,26027840.62,1198219.35
2016,08,12074090,China,1026000.00,25134266.17,1157082.70
2016,08,09011100,Sudan,515100.00,24091875.10,1109095.12
2016,08,85171200,United Arab Emirates,13641.67,24089368.99,1108979.75
2016,08,06031900,Netherlands,221777.36,22647271.86,1042591.27
2016,08,09011100,Saudi Arabia,324000.00,22290472.50,1026165.63
2016,08,09011100,Sweden,268800.00,21467960.16,988300.40
2016,08,41120000,China,34394.80,21053866.13,969237.14
2016,08,09011100,Greece,295590.00,20496214.94,943565.08
2016,08,09011100,China,195000.00,19282184.47,887675.89
2016,08,09011100,France,345600.00,18919038.87,870958.10
2016,08,09011100,Germany,267600.00,18808192.41,865855.16
2016,08,09011100,Saudi Arabia,360000.00,18725067.90,862028.44
2016,08,09011100,Canada,153600.00,18497589.72,851556.24
2016,08,62082100,Germany,39731.05,17248046.64,794032.19
2016,08,06031100,United Kingdom,180199.76,15638863.71,719951.74
2016,08,12079990,India,579000.00,15589603.12,717683.98
2016,08,09041200,Sudan,228560.00,15168624.45,698303.78
2016,08,07133300,South Africa,1033500.00,15113781.99,695779.04
2016,08,41131000,China,35775.67,15070507.36,693786.85
2016,08,85171200,Togo,14562.77,14088473.10,648577.86
2016,08,41120000,Thailand,8006.00,13511909.96,622035.16
2016,08,64051000,China,15340.21,13265976.19,610713.34
2016,08,06031100,Saudi Arabia,151550.88,13069842.34,601684.11
2016,08,17031000,Djibouti,5760100.00,12874694.86,592700.28
2016,08,12074090,India,458000.00,11913028.00,548428.93
2016,08,12074090,Turkey,456000.00,11884520.45,547116.55
2016,08,01022910,Saudi Arabia,284360.00,11686341.98,537993.19
2016,08,41120000,Romania,5225.00,11265340.68,518611.95
2016,08,61046200,Austria,71040.00,11070565.96,509645.29
2016,08,09011100,Netherlands,115200.00,10875566.95,500668.30
2016,08,85171200,Kenya,11078.08,10842522.08,499147.05
2016,08,41120000,Hong Kong,12974.43,10833944.45,498752.17
2016,08,01022910,Yemen,279412.00,10711709.58,493124.95
2016,08,12074090,Yemen,430000.00,10459403.18,481509.76
2016,08,07133300,Yemen,696000.00,10419802.66,479686.71
2016,08,09011100,Russian Federation,114000.00,10309556.97,474611.43
2016,08,64051000,Kenya,57000.00,10156992.81,467587.98
2016,08,52111900,Turkey,66623.00,10019823.15,461273.23
2016,08,19059020,United States,185103.00,9830825.67,452572.53
2016,08,12074090,Israel,380000.00,9812489.76,451728.41
2016,08,52052200,Turkey,181286.13,9696647.88,446395.51
2016,08,06031100,Norway,107825.55,9528181.81,438639.99
2016,08,07133300,Kenya,1036170.00,9515857.47,438072.63
2016,08,07133100,Malaysia,426000.00,9187416.31,422952.49
2016,08,07132000,United Arab Emirates,432000.00,8910976.33,410226.28
2016,08,12074090,United Arab Emirates,380000.00,8904055.12,409907.66
2016,08,06021000,Netherlands,29595.00,8731489.58,401963.42
2016,08,41120000,United Kingdom,5950.00,8655827.52,398480.24
2016,08,25232900,Djibouti,3700000.00,8605236.49,396151.22
2016,08,61023000,Germany,5322.97,8498442.97,391234.87
2016,08,07133300,India,692000.00,8354054.93,384587.81
2016,08,07139000,Malaysia,384000.00,8287071.39,381504.15
2016,08,61043200,Austria,35005.00,8080072.02,371974.72
2016,08,09011100,New Zealand,56400.00,7801756.83,359162.18
2016,08,09011100,Japan,130800.00,7768559.89,357633.93
2016,08,61152900,Germany,31551.45,7740598.37,356346.69
2016,08,41131000,Hong Kong,17087.97,7696155.13,354300.70
2016,08,12079990,Germany,255980.00,7269961.26,334680.41
2016,08,41120000,United Kingdom,11537.00,7173273.04,330229.26
2016,08,09011100,"Korea, Republic of",108000.00,7110721.62,327349.64
2016,08,41131000,China,51479.00,7021993.55,323264.95
2016,08,09011100,"Taiwan, Province of China",76800.00,6926680.39,318877.11
2016,08,62082900,Germany,21150.70,6866987.31,316129.07
2016,08,12074090,United States,228000.00,6804042.12,313231.32
2016,08,07133300,Russian Federation,431904.00,6780826.32,312162.56
2016,08,01022910,United Arab Emirates,160000.00,6649530.00,306118.19
2016,08,07133300,Portugal,600000.00,6593650.56,303545.72
2016,08,61109000,United States,54606.96,6494404.04,298976.80
2016,08,06021000,United States,11797.00,6305389.56,290275.32
2016,08,10089010,Israel,209944.30,6177063.70,284367.70
2016,08,07129090,India,7734.66,5994904.91,275981.83
2016,08,63041900,Italy,63852.00,5814084.36,267657.56
2016,08,41131000,Italy,21719.00,5693770.88,262118.80
2016,08,07031000,Djibouti,1130207.00,5509511.70,253636.24
2016,08,07020000,Somalia,682609.00,5456999.72,251218.79
2016,08,07133300,Germany,380000.00,5257021.61,242012.59
2016,08,19059020,United Arab Emirates,165178.00,5243634.91,241396.32
2016,08,71031000,India,278.28,5100294.99,234797.51
2016,08,01022910,Somalia,120940.00,5071010.36,233449.36
2016,08,12079990,India,190000.00,4958277.16,228259.57
2016,08,06031100,United Arab Emirates,57263.63,4905684.88,225838.43
2016,08,07133900,Indonesia,240000.00,4746157.32,218494.41
2016,08,07133300,Czech Republic,318000.00,4710946.71,216873.45
2016,08,06021000,Germany,10482.00,4609865.71,212220.08
2016,08,61099000,United States,48746.15,4511892.23,207709.76
2016,08,09011100,Spain,40800.00,4504543.05,207371.44
